wavelength [nm],min loss [dB],max loss [dB]
1544.8996270626171,-24.6371393,-54.6826166
1544.9008997449055,-24.8786478,-62.6674074
1544.9021724292904,-24.8079705,-53.9258594
1544.9034451157727,-24.4176867,-69.2593589
1544.9047178043515,-24.4951978,-67.0081594
1544.9059904950275,-24.5010279,-62.5996405
1544.9072631878,-24.3107967,-68.6736754
1544.9085358826696,-24.269049,-58.5870339
1544.9098085796359,-24.0478147,-68.1730025
1544.9110812786994,-24.074431,-63.5322229
1544.9123539798595,-24.343783,-74.2194259
1544.9136266831167,-24.1302884,-63.0869011
1544.9148993884708,-24.0237997,-60.4258365
1544.9161720959219,-24.2113712,-52.4479236
1544.9174448054698,-24.1017584,-54.120796
1544.9187175171146,-23.9795417,-56.2551939
1544.9199902308565,-24.004978,-54.3326097
1544.9212629466952,-24.0580916,-56.5296216
1544.9225356646307,-24.1049441,-58.2823542
1544.9238083846635,-23.9696359,-59.9909251
1544.9250811067932,-23.8546291,-53.5151459
1544.9263538310197,-23.8539639,-54.1678513
1544.9276265573433,-23.7300813,-61.7868483
1544.9288992857637,-23.613693,-67.8928803
1544.9301720162812,-23.6194884,-52.0065759
1544.9314447488955,-23.7061874,-59.9633054
1544.9327174836071,-23.8558307,-58.3056472
1544.9339902204154,-23.831683,-50.2019098
1544.9352629593209,-23.6971965,-60.1578975
1544.9365357003232,-23.6453276,-52.713012
1544.937808443423,-23.5515297,-58.8380646
1544.9390811886192,-23.4949873,-65.7232954
1544.9403539359128,-23.6188216,-62.752449
1544.9416266853032,-23.6600442,-57.7070827
1544.9428994367906,-23.6440378,-54.6812418
1544.9441721903752,-23.5353322,-64.8131078
1544.9454449460568,-23.30033,-61.2363172
1544.9467177038355,-23.4234103,-64.1933531
1544.9479904637112,-23.5340711,-57.8070474
1544.9492632256838,-23.2636939,-63.127124
1544.9505359897537,-23.2355619,-69.2562238
1544.9518087559204,-23.2828058,-60.7907833
1544.9530815241847,-23.188962,-65.658041
1544.9543542945455,-23.291325,-63.3135338
1544.9556270670037,-23.322621,-59.9593318
1544.9568998415587,-23.2717119,-56.4610372
1544.9581726182112,-23.2949135,-56.9067111
1544.9594453969603,-23.2427878,-57.2222283
1544.960718177807,-23.1915238,-66.6839541
1544.9619909607504,-23.2110335,-56.6761596
1544.9632637457912,-23.2468666,-61.089745
1544.9645365329288,-23.1800244,-58.7914801
1544.965809322164,-23.0519033,-71.4605785
1544.967082113496,-22.9300806,-53.9332086
1544.9683549069252,-22.8860133,-52.5133192
1544.9696277024514,-22.9849239,-57.2414164
1544.970900500075,-23.0041321,-60.5127672
1544.9721732997955,-22.9732408,-58.5395095
1544.9734461016133,-23.0642267,-58.661353
1544.974718905528,-22.9724427,-68.6668011
1544.9759917115405,-22.8608172,-72.0790857
1544.9772645196495,-22.8928916,-54.0137658
1544.9785373298562,-22.8620106,-57.7651272
1544.9798101421595,-22.9096483,-76.9060891
1544.9810829565604,-22.9195781,-61.5710718
1544.9823557730583,-22.8299834,-56.1761964
1544.9836285916538,-22.9468648,-48.5304797
1544.9849014123458,-22.8661202,-56.6455602
1544.9861742351356,-22.6538537,-55.0805724
1544.9874470600223,-22.8250386,-55.7079164
1544.9887198870065,-22.8976596,-73.0049971
1544.9899927160875,-22.7530653,-67.1717474
1544.991265547266,-22.7096146,-56.9062779
1544.9925383805416,-22.7082864,-55.2428752
1544.9938112159148,-22.8466577,-60.8182183
1544.9950840533847,-22.825882,-55.1634006
1544.9963568929525,-22.5800942,-52.3211991
1544.9976297346168,-22.6873486,-53.6621399
1544.9989025783789,-22.7237196,-55.5453466
1545.000175424238,-22.4772172,-51.3415923
1545.0014482721947,-22.5799078,-51.8980854
1545.0027211222484,-22.7286847,-58.2195085
1545.0039939743992,-22.6212335,-59.3446765
1545.0052668286478,-22.5327132,-65.6495996
1545.0065396849932,-22.5539341,-58.6493552
1545.007812543436,-22.6609423,-63.6411118
1545.0090854039763,-22.5817334,-54.3627606
1545.0103582666138,-22.4903786,-56.0766905
1545.0116311313484,-22.6544435,-53.9585043
1545.0129039981807,-22.5624017,-57.2766942
1545.0141768671099,-22.5061037,-56.4026901
1545.0154497381368,-22.8219791,-56.7748637
1545.0167226112608,-22.7323344,-59.378018
1545.0179954864823,-22.5223419,-60.2567304
1545.0192683638008,-22.5343393,-65.1104681
1545.0205412432172,-22.4503267,-56.7588263
1545.0218141247306,-22.7427241,-57.5298184
1545.0230870083415,-22.9488325,-52.4258159
1545.0243598940494,-22.5408791,-70.0147219
1545.0256327818552,-22.4618936,-62.9945928
1545.0269056717577,-22.7199525,-50.1060176
1545.0281785637583,-22.7255219,-60.720355
1545.0294514578557,-22.5489135,-57.775946
1545.030724354051,-22.6190854,-52.2377442
1545.0319972523432,-22.7962295,-56.4055458
1545.0332701527332,-22.4897382,-49.0039316
1545.0345430552202,-22.4425299,-58.5980725
1545.035815959805,-22.7188878,-52.710427
1545.037088866487,-22.5243296,-62.2640664
1545.0383617752666,-22.5361639,-60.3111541
1545.0396346861432,-22.6442462,-58.3588033
1545.0409075991176,-22.4223588,-59.2792162
1545.0421805141893,-22.3838778,-58.8185849
1545.0434534313586,-22.3593019,-56.184539
1545.0447263506253,-22.4520051,-68.861095
1545.0459992719893,-22.5550519,-61.5315412
1545.047272195451,-22.3231362,-55.8438367
1545.04854512101,-22.2886419,-58.7977643
1545.0498180486663,-22.4253555,-50.8821163
1545.0510909784202,-22.513252,-63.4958027
1545.0523639102717,-22.5858807,-58.5038998
1545.0536368442206,-22.4130644,-62.0041004
1545.0549097802668,-22.2780429,-58.3311823
1545.0561827184108,-22.3764832,-59.8413714
1545.057455658652,-22.3249578,-50.6744565
1545.0587286009911,-22.2727589,-56.5020662
1545.0600015454272,-22.3724341,-58.3369262
1545.0612744919613,-22.2878835,-56.3023682
1545.0625474405924,-22.3993775,-58.2939513
1545.0638203913215,-22.7338872,-61.401678
1545.065093344148,-22.4830616,-55.6631183
1545.066366299072,-22.2407965,-57.8644844
1545.0676392560933,-22.3652049,-57.2431409
1545.0689122152125,-22.2994356,-59.2814349
1545.070185176429,-22.3476298,-54.3325673
1545.0714581397433,-22.4316832,-50.8173089
1545.0727311051548,-22.3492061,-57.3475416
1545.0740040726641,-22.4456827,-60.3601446
1545.0752770422712,-22.4432796,-63.3441649
1545.0765500139755,-22.3567758,-61.1621493
1545.0778229877776,-22.4245929,-62.202391
1545.079095963677,-22.3988503,-54.7005297
1545.0803689416744,-22.3370884,-67.1308003
1545.081641921769,-22.2795574,-51.2675165
1545.0829149039614,-22.3519256,-62.3419143
1545.084187888251,-22.419674,-64.4381968
1545.0854608746388,-22.316508,-50.4931504
1545.086733863124,-22.3789772,-53.3099768
1545.088006853707,-22.3937536,-52.2401778
1545.0892798463872,-22.3955623,-54.3862826
1545.0905528411654,-22.528873,-66.9422353
1545.091825838041,-22.3259237,-52.6023057
1545.0930988370144,-22.3513037,-55.6853821
1545.0943718380852,-22.4937061,-54.5757994
1545.095644841254,-22.2144809,-53.3406685
1545.0969178465202,-22.3632798,-49.2751222
1545.0981908538843,-22.4325909,-50.998577
1545.0994638633456,-22.1164823,-50.06413
1545.1007368749051,-22.3345817,-66.309759
1545.102009888562,-22.3113763,-62.610851
1545.1032829043168,-22.0711891,-49.9785296
1545.1045559221689,-22.1754546,-56.7849005
1545.1058289421192,-22.2032653,-59.4795873
1545.1071019641668,-22.3104557,-55.593836
1545.108374988312,-22.1550318,-58.5844515
1545.1096480145552,-22.0153705,-53.744847
1545.1109210428963,-22.3078812,-52.7744242
1545.1121940733346,-22.2173111,-65.2703665
1545.113467105871,-22.08595,-55.5756986
1545.1147401405049,-22.1798921,-58.362584
1545.1160131772367,-22.1291666,-61.6805104
1545.117286216066,-22.0963965,-68.8422911
1545.1185592569934,-22.0404423,-64.2120033
1545.1198323000183,-22.2032093,-57.5489441
1545.1211053451411,-22.2551752,-51.7115286
1545.1223783923617,-22.0406837,-52.7034
1545.12365144168,-22.1723955,-64.509281
1545.124924493096,-22.221638,-55.496601
1545.1261975466098,-22.1260105,-50.6783499
1545.1274706022214,-22.2252968,-55.9026798
1545.1287436599307,-22.1296493,-73.5638998
1545.1300167197378,-21.9973999,-66.882434
1545.1312897816429,-22.0851482,-61.5000289
1545.1325628456457,-22.1352168,-59.3100114
1545.1338359117462,-22.0814568,-56.506679
1545.1351089799446,-22.1785529,-57.7873618
1545.1363820502409,-22.1677747,-47.8753802
1545.1376551226347,-21.9169331,-54.5918296
1545.1389281971267,-22.016413,-55.5812766
1545.1402012737162,-22.0476057,-62.2795752
1545.141474352404,-21.9075486,-62.1158785
1545.1427474331892,-22.0480481,-59.4320677
1545.1440205160725,-21.9208179,-58.2993621
1545.1452936010535,-21.9370454,-55.3914736
1545.1465666881325,-22.1433519,-57.8687178
1545.1478397773092,-21.9274174,-59.3977273
1545.1491128685839,-21.9502219,-67.5469694
1545.1503859619563,-22.0049393,-61.6616336
1545.1516590574267,-21.8947537,-55.7951215
1545.1529321549951,-22.0770496,-56.6774537
1545.1542052546613,-22.053857,-59.5415218
1545.1554783564254,-22.0528583,-57.8921995
1545.1567514602873,-22.1422355,-61.46698
1545.1580245662474,-22.0128649,-60.3011222
1545.159297674305,-22.1351132,-59.9660264
1545.1605707844608,-22.1108765,-55.1771324
1545.1618438967143,-21.910635,-69.0723107
1545.163117011066,-21.9678195,-58.7415596
1545.1643901275154,-21.9535986,-52.2339833
1545.1656632460629,-22.0012502,-60.485594
1545.1669363667081,-21.9241001,-55.5405675
1545.1682094894516,-21.804764,-68.131242
1545.1694826142927,-22.0722,-59.4122322
1545.1707557412321,-22.0569099,-51.5060657
1545.172028870269,-21.83017,-49.4667922
1545.1733020014044,-21.9203983,-62.7176795
1545.1745751346375,-21.9507618,-61.6211817
1545.1758482699686,-21.9071587,-54.9471177
1545.1771214073976,-22.0320969,-55.3754519
1545.1783945469247,-22.0986786,-59.6517426
1545.1796676885497,-21.9677541,-52.9770663
1545.1809408322729,-22.0300984,-55.2758022
1545.1822139780938,-22.1140646,-56.5951873
1545.183487126013,-21.8509255,-54.7043295
1545.18476027603,-21.9342466,-55.7279346
1545.1860334281453,-22.1140323,-49.9213598
1545.1873065823581,-21.8360537,-61.1416141
1545.1885797386694,-21.7227348,-58.9889892
1545.1898528970785,-21.8087889,-56.4636958
1545.191126057586,-21.9003173,-57.5338257
1545.1923992201912,-21.9331388,-59.7979318
1545.1936723848946,-21.8935343,-52.2454875
1545.1949455516958,-21.9202944,-57.4010464
1545.1962187205954,-21.7995861,-65.8325403
1545.1974918915928,-21.7497671,-60.865668
1545.1987650646884,-21.872506,-65.3694752
1545.200038239882,-21.8297964,-60.1189833
1545.2013114171739,-21.7432611,-60.9534921
1545.2025845965636,-21.8343562,-49.3958903
1545.2038577780515,-22.0440645,-56.4143705
1545.2051309616375,-21.9948637,-51.4333615
1545.2064041473218,-21.9446942,-53.6842676
1545.2076773351039,-22.0109615,-55.6147675
1545.2089505249842,-21.7758188,-62.5240599
1545.2102237169627,-21.8218859,-72.5362373
1545.2114969110394,-22.014364,-58.4683805
1545.2127701072138,-21.9663104,-54.4045558
1545.214043305487,-22.0358738,-55.288775
1545.2153165058578,-21.9228534,-72.0761073
1545.2165897083269,-21.981651,-52.7548806
1545.2178629128941,-22.0590986,-52.2624773
1545.2191361195596,-21.7906839,-61.4586741
1545.220409328323,-21.9474057,-52.5612427
1545.221682539185,-21.9829637,-59.5432442
1545.2229557521448,-21.8542997,-61.4025876
1545.224228967203,-21.9576766,-58.080064
1545.2255021843594,-21.6477514,-51.038753
1545.2267754036136,-21.6293358,-63.404524
1545.2280486249665,-21.8851704,-60.7990036
1545.2293218484172,-21.6546482,-54.5570075
1545.2305950739665,-21.6469398,-59.8166198
1545.2318683016135,-21.7592235,-66.2652063
1545.233141531359,-21.6818354,-56.0681613
1545.2344147632027,-21.7277881,-73.5490609
1545.2356879971446,-21.620143,-55.4259253
1545.2369612331847,-21.611105,-52.0061871
1545.238234471323,-21.7391228,-54.6822843
1545.2395077115596,-21.6175527,-51.9608682
1545.2407809538945,-21.6110253,-54.6742093
1545.2420541983274,-21.5872968,-59.8271603
1545.243327444859,-21.4563833,-54.6767404
1545.2446006934886,-21.6031228,-54.8672203
1545.2458739442163,-21.6567615,-52.5038222
1545.2471471970425,-21.6079333,-56.6567998
1545.248420451967,-21.6412187,-54.5738625
1545.2496937089895,-21.6920497,-55.1977401
1545.2509669681106,-21.8938638,-51.7059337
1545.2522402293298,-21.8300261,-49.7466898
1545.2535134926475,-21.6878296,-57.9830823
1545.2547867580631,-21.7279175,-58.9361533
1545.2560600255774,-21.6278075,-51.0769121
1545.2573332951897,-21.7233714,-56.4502207
1545.2586065669007,-21.835817,-52.2937715
1545.2598798407096,-21.844946,-60.0890556
1545.2611531166172,-21.8522722,-53.1587606
1545.2624263946227,-21.623534,-60.2227224
1545.263699674727,-21.748284,-51.3698557
1545.2649729569293,-21.7905415,-54.8538802
1545.2662462412302,-21.5814198,-61.1388174
1545.267519527629,-21.8048695,-52.866007
1545.2687928161267,-21.7561475,-50.4483382
1545.2700661067224,-21.7396029,-58.7332266
1545.2713393994168,-21.888287,-51.9787437
1545.2726126942093,-21.6743129,-56.8301098
1545.2738859911003,-21.7712964,-52.8965329
1545.2751592900895,-21.8027504,-54.3045355
1545.2764325911774,-21.6275588,-56.5975737
1545.2777058943634,-21.6703089,-71.880712
1545.278979199648,-21.654079,-55.713759
1545.2802525070308,-21.6784711,-62.1527023
1545.2815258165122,-21.5679654,-55.9719643
1545.282799128092,-21.5710242,-58.4546413
1545.2840724417701,-21.759487,-71.0034811
1545.2853457575466,-21.5751709,-59.2407648
1545.2866190754216,-21.5052769,-55.5769378
1545.287892395395,-21.6111305,-58.2128159
1545.289165717467,-21.5746006,-54.3531603
1545.2904390416372,-21.5050116,-60.1749592
1545.291712367906,-21.4787774,-73.7313926
1545.2929856962733,-21.6651231,-56.2499819
1545.2942590267392,-21.7118409,-77.9812821
1545.295532359303,-21.5872892,-69.6743682
1545.2968056939658,-21.6153353,-58.0949869
1545.2980790307267,-21.6873902,-65.0012216
1545.2993523695866,-21.7226147,-62.564392
1545.3006257105444,-21.6459521,-63.3415552
1545.3018990536011,-21.6237247,-58.0284827
1545.3031723987563,-21.6617858,-69.7909484
1545.3044457460098,-21.6050402,-67.7235383
1545.305719095362,-21.5482219,-67.8852385
1545.3069924468125,-21.4882463,-62.3386182
1545.3082658003616,-21.5418779,-63.8052944
1545.3095391560091,-21.6880467,-53.6197728
1545.3108125137553,-21.7758751,-60.1591454
1545.3120858736,-21.73355,-54.5987965
1545.3133592355432,-21.6018847,-55.6479706
1545.314632599585,-21.5618058,-62.3619419
1545.3159059657253,-21.7254576,-57.2053123
1545.317179333964,-21.8658482,-56.1012805
1545.3184527043015,-21.6249754,-62.9674279
1545.3197260767374,-21.5666059,-56.7524371
1545.3209994512722,-21.761183,-50.24376
1545.3222728279052,-21.4790387,-56.9019248
1545.323546206637,-21.467294,-54.4900371
1545.3248195874671,-21.7042643,-56.7983325
1545.326092970396,-21.6058999,-61.8317103
1545.3273663554235,-21.6981796,-62.9582825
1545.3286397425497,-21.7529284,-56.5929033
1545.3299131317742,-21.735538,-63.8848831
1545.3311865230976,-21.6761901,-59.6520841
1545.3324599165194,-21.5691759,-75.324781
1545.33373331204,-21.7285691,-64.3954302
1545.3350067096592,-21.5764293,-59.7472961
1545.336280109377,-21.4376622,-53.2766392
1545.3375535111934,-21.536151,-67.482273
1545.3388269151085,-21.4932535,-52.1493079
1545.340100321122,-21.691474,-54.7042053
1545.3413737292346,-21.6444667,-54.4786211
1545.3426471394455,-21.4858191,-56.1536452
1545.3439205517552,-21.666648,-62.8793498
1545.3451939661636,-21.6742221,-59.0892112
1545.3464673826707,-21.6973579,-55.7692266
1545.3477408012761,-21.686759,-63.3562687
1545.3490142219807,-21.6180277,-63.9383485
1545.3502876447837,-21.6757454,-65.9914861
1545.3515610696857,-21.5953141,-59.0705749
1545.352834496686,-21.5035468,-54.8537039
1545.3541079257852,-21.6185484,-55.5096144
1545.355381356983,-21.8327262,-62.9961654
1545.3566547902797,-21.6043044,-56.2002368
1545.3579282256749,-21.4090974,-54.6324018
1545.359201663169,-21.7821439,-58.5926877
1545.3604751027617,-21.7264276,-55.1757959
1545.3617485444533,-21.581774,-55.8175285
1545.3630219882434,-21.7758754,-65.1242968
1545.3642954341326,-21.6006403,-62.6021931
1545.3655688821202,-21.5729376,-59.1611752
1545.3668423322067,-21.7753705,-65.2191537
1545.3681157843919,-21.7773554,-58.7981996
1545.369389238676,-21.6980705,-60.8957924
1545.3706626950586,-21.6249525,-70.6264011
1545.3719361535404,-21.7213966,-63.6737592
1545.3732096141205,-21.6890424,-74.1416981
1545.3744830767998,-21.5454472,-57.2616486
1545.3757565415779,-21.6479391,-53.5631083
1545.3770300084545,-21.7647382,-53.7820958
1545.37830347743,-21.7531391,-63.237068
1545.3795769485043,-21.7081651,-57.3566296
1545.3808504216777,-21.7140674,-55.3635223
1545.3821238969495,-21.8210294,-60.3618026
1545.3833973743203,-21.8546833,-56.0339952
1545.3846708537899,-21.590965,-67.3714496
1545.3859443353583,-21.5410068,-56.5079802
1545.3872178190256,-21.7929755,-58.457963
1545.3884913047918,-21.5493974,-56.1209914
1545.3897647926567,-21.4236977,-52.8307051
1545.3910382826207,-21.6905601,-58.2489004
1545.3923117746833,-21.6158166,-52.4725598
1545.3935852688448,-21.7400145,-55.6987441
1545.3948587651053,-21.9064931,-64.0754162
1545.3961322634646,-21.7370357,-68.7418179
1545.3974057639227,-21.7846504,-49.1088784
1545.3986792664798,-21.6468815,-52.660788
1545.3999527711358,-21.4461696,-50.7308026
1545.4012262778906,-21.5983771,-52.2485689
1545.4024997867443,-21.7434704,-59.8048709
1545.4037732976972,-21.8289203,-51.2587805
1545.4050468107487,-21.7350526,-55.1993311
1545.4063203258993,-21.5934775,-55.3193981
1545.4075938431486,-21.6026779,-61.9530522
1545.408867362497,-21.5845102,-59.3460309
1545.4101408839442,-21.6383288,-51.795992
1545.4114144074904,-21.6292308,-61.5677733
1545.4126879331354,-21.6186855,-66.7696912
1545.4139614608796,-21.7708672,-53.3567924
1545.4152349907226,-21.6934482,-64.7810901
1545.4165085226648,-21.5854827,-64.4416102
1545.4177820567056,-21.5924538,-54.0056059
1545.4190555928458,-21.4997324,-56.774272
1545.4203291310846,-21.6962779,-59.0839365
1545.4216026714225,-21.8716703,-62.0554197
1545.4228762138594,-21.5808868,-65.9231826
1545.4241497583953,-21.5875165,-65.2745321
1545.42542330503,-21.7610805,-60.3600031
1545.426696853764,-21.5346683,-61.1377912
1545.4279704045966,-21.4674154,-70.6750289
